ProblemID,TAG
1768E,combinatorics
1768E,math
1768E,number theory 
1768D,constructive algorithms
1768D,dfs and similar
1768D,graphs
1768D,greedy 
1768C,constructive algorithms
1768C,greedy
1768C,implementation
1768C,sortings 
1768B,greedy
1768B,math 
1768A,greedy
1768A,math
1768A,number theory 
1767F,data structures
1767F,trees 
1767E,bitmasks
1767E,brute force
1767E,dp
1767E,graphs
1767E,math
1767E,meet-in-the-middle
1767E,trees 
1767D,combinatorics
1767D,constructive algorithms
1767D,dp
1767D,greedy
1767D,math 
1767C,data structures
1767C,dp 
1767B,data structures
1767B,greedy
1767B,sortings 
1767A,implementation 
1766F,flows 
1766E,binary search
1766E,brute force
1766E,data structures
1766E,divide and conquer
1766E,dp
1766E,two pointers 
1766D,math
1766D,number theory 
1766C,dp
1766C,implementation 
1766B,implementation 
1766A,brute force
1766A,implementation 
1765N,greedy 
1765M,math
1765M,number theory 
1765L,brute force
1765L,data structures
1765L,implementation 
1765K,greedy
1765K,math 
1765J,graph matchings
1765J,math 
1765I,implementation
1765I,shortest paths 
1765H,binary search
1765H,graphs
1765H,greedy
1765H,implementation 
1765G,constructive algorithms
1765G,interactive
1765G,probabilities 
1765F,dp
1765F,geometry
1765F,probabilities 
1765E,brute force
1765E,math 
1765D,binary search
1765D,constructive algorithms
1765D,two pointers 
1765C,combinatorics
1765C,dp
1765C,probabilities 
1765B,greedy 
1765A,bitmasks
1765A,dsu
1765A,flows
1765A,graph matchings 
1764H,data structures 
1764G3,binary search
1764G3,interactive 
1764G2,binary search
1764G2,interactive 
1764G1,binary search
1764G1,interactive 
1764F,brute force
1764F,constructive algorithms
1764F,dfs and similar
1764F,dsu
1764F,sortings
1764F,trees 
1764E,dp
1764E,greedy
1764E,sortings 
1764D,combinatorics
1764D,dp
1764D,math 
1764C,graphs
1764C,greedy 
1764B,math
1764B,number theory 
1764A,greedy 
1763F,data structures
1763F,dfs and similar
1763F,dp
1763F,dsu
1763F,graphs
1763F,trees 
1763E,dp
1763E,graphs
1763E,math
1763E,number theory 
1763D,combinatorics
1763D,dp
1763D,implementation
1763D,math
1763D,number theory 
1763C,brute force
1763C,constructive algorithms
1763C,greedy 
1763B,binary search
1763B,brute force
1763B,data structures
1763B,implementation
1763B,math
1763B,sortings 
1763A,bitmasks
1763A,constructive algorithms
1763A,greedy
1763A,math 
1762G,constructive algorithms
1762G,sortings 
1762F,binary search
1762F,data structures
1762F,dp 
1762E,combinatorics
1762E,math
1762E,trees 
1762D,constructive algorithms
1762D,interactive
1762D,number theory 
1762C,combinatorics
1762C,math 
1762B,constructive algorithms
1762B,implementation
1762B,number theory
1762B,sortings 
1762A,greedy
1762A,math
1762A,number theory 
1761G,interactive
1761G,probabilities
1761G,trees 
1761F2,combinatorics
1761F2,dp
1761F2,math 
1761F1,dp
1761F1,math 
1761E,binary search
1761E,brute force
1761E,constructive algorithms
1761E,dsu
1761E,graphs
1761E,greedy
1761E,matrices
1761E,trees
1761E,two pointers 
1761D,combinatorics
1761D,math 
1761C,constructive algorithms
1761C,dfs and similar
1761C,graphs
1761C,greedy 
1761B,constructive algorithms
1761B,greedy
1761B,implementation 
1761A,brute force
1761A,constructive algorithms 
1760G,bitmasks
1760G,dfs and similar
1760G,graphs 
1760F,binary search
1760F,greedy
1760F,sortings 
1760E,data structures
1760E,greedy
1760E,math 
1760D,implementation
1760D,two pointers 
1760C,data structures
1760C,implementation
1760C,sortings 
1760B,greedy
1760B,implementation
1760B,strings 
1760A,implementation
1760A,sortings 
1759G,binary search
1759G,constructive algorithms
1759G,data structures
1759G,greedy
1759G,math 
1759F,binary search
1759F,data structures
1759F,greedy
1759F,math
1759F,number theory 
1759E,brute force
1759E,dp
1759E,sortings 
1759D,brute force
1759D,number theory 
1759C,greedy
1759C,math
1759C,shortest paths 
1759B,math 
1759A,implementation
1759A,strings 
1758F,constructive algorithms
1758F,data structures 
1758E,combinatorics
1758E,dfs and similar
1758E,dsu
1758E,graphs 
1758D,binary search
1758D,brute force
1758D,constructive algorithms
1758D,math
1758D,two pointers 
1758C,greedy
1758C,number theory 
1758B,constructive algorithms 
1758A,constructive algorithms
1758A,strings 
1754B,constructive algorithms
1754B,greedy
1754B,math 
1754A,greedy 
1753F,brute force
1753F,two pointers 
1753E,binary search
1753E,brute force
1753E,greedy 
1753D,constructive algorithms
1753D,dfs and similar
1753D,graphs
1753D,shortest paths 
1753C,dp
1753C,math
1753C,probabilities 
1753B,math
1753B,number theory 
1753A2,constructive algorithms
1753A2,dp
1753A2,greedy 
1753A1,constructive algorithms
1753A1,dp
1753A1,greedy 
1750H,constructive algorithms
1750H,data structures
1750H,dp 
1750G,combinatorics
1750G,dp
1750G,math 
1750F,combinatorics
1750F,dp
1750F,math
1750F,strings 
1750E,binary search
1750E,data structures
1750E,divide and conquer
1750E,dp
1750E,greedy
1750E,strings 
1750D,combinatorics
1750D,math
1750D,number theory 
1750C,constructive algorithms
1750C,implementation 
1750B,brute force
1750B,greedy
1750B,implementation 
1750A,constructive algorithms
1750A,implementation
1750A,math 
1749F,data structures
1749F,dfs and similar
1749F,trees 
1749E,constructive algorithms
1749E,dfs and similar
1749E,graphs
1749E,shortest paths 
1749D,combinatorics
1749D,dp
1749D,math
1749D,number theory 
1749C,binary search
1749C,data structures
1749C,games
1749C,greedy
1749C,implementation 
1749B,greedy 
1749A,greedy
1749A,implementation 
1748F,bitmasks
1748F,constructive algorithms 
1748E,binary search
1748E,data structures
1748E,divide and conquer
1748E,dp
1748E,flows
1748E,math
1748E,trees 
1748D,bitmasks
1748D,chinese remainder theorem
1748D,combinatorics
1748D,constructive algorithms
1748D,math
1748D,number theory 
1748C,brute force
1748C,data structures
1748C,dp
1748C,greedy
1748C,implementation 
1748B,brute force
1748B,implementation
1748B,strings 
1748A,math 
1747E,combinatorics
1747E,dp
1747E,math 
1747D,binary search
1747D,bitmasks
1747D,constructive algorithms
1747D,data structures 
1747C,games 
1747B,constructive algorithms 
1747A,constructive algorithms
1747A,greedy 
1746G,binary search
1746G,data structures
1746G,dp
1746G,flows
1746G,geometry
1746G,implementation
1746G,sortings 
1746F,data structures
1746F,hashing
1746F,probabilities 
1.75E+05,dp
1.75E+05,interactive 
1.75E+04,binary search
1.75E+04,constructive algorithms
1.75E+04,interactive
1.75E+04,ternary search 
1746D,dfs and similar
1746D,dp
1746D,greedy
1746D,sortings
1746D,trees 
1746C,constructive algorithms
1746C,greedy
1746C,implementation
1746C,math 
1746B,constructive algorithms
1746B,greedy
1746B,two pointers 
1746A,constructive algorithms
1746A,greedy 
1744F,math
1744F,two pointers 
1.74E+05,brute force
1.74E+05,math
1.74E+05,number theory 
1.74E+04,brute force
1.74E+04,math
1.74E+04,number theory 
1744D,greedy
1744D,math
1744D,sortings 
1744C,binary search
1744C,implementation
1744C,two pointers 
1744B,implementation
1744B,math 
1744A,greedy
1744A,implementation 
1743G,bitmasks
1743G,combinatorics
1743G,constructive algorithms
1743G,data structures
1743G,dp
1743G,hashing
1743G,math 
1743F,data structures
1743F,dp
1743F,matrices
1743F,probabilities 
1743E,binary search
1743E,dp 
1743D,brute force
1743D,dp
1743D,greedy
1743D,probabilities 
1743C,constructive algorithms
1743C,dp
1743C,greedy 
1743B,constructive algorithms
1743B,greedy 
1743A,brute force
1743A,combinatorics
1743A,implementation
1743A,math 
1742G,bitmasks
1742G,brute force
1742G,greedy
1742G,math
1742G,sortings 
1742F,constructive algorithms
1742F,greedy
1742F,strings 
1742E,binary search
1742E,greedy
1742E,math 
1742D,brute force
1742D,greedy
1742D,number theory 
1742C,implementation 
1742B,greedy
1742B,implementation
1742B,sortings 
1742A,implementation 
1741G,bitmasks
1741G,brute force
1741G,dfs and similar
1741G,dp
1741G,flows
1741G,graphs
1741G,shortest paths 
1741F,binary search
1741F,data structures
1741F,math
1741F,sortings 
1741E,dp 
1741D,dfs and similar
1741D,divide and conquer
1741D,graphs
1741D,sortings
1741D,trees 
1741C,brute force
1741C,greedy
1741C,math
1741C,two pointers 
1741B,constructive algorithms
1741B,math 
1741A,implementation
1741A,implementation
1741A,strings 
1740I,data structures
1740I,divide and conquer
1740I,divide and conquer
1740I,dp
1740I,geometry
1740I,graphs
1740I,number theory 
1740H,data structures
1740H,trees 
1740G,constructive algorithms
1740G,dsu
1740G,sortings 
1740F,combinatorics
1740F,dp
1740F,math 
1740E,constructive algorithms
1740E,data structures
1740E,dfs and similar
1740E,dp
1740E,greedy
1740E,trees 
1740D,constructive algorithms
1740D,data structures 
1740C,constructive algorithms
1740C,games
1740C,greedy
1740C,sortings 
1740B,geometry
1740B,greedy
1740B,sortings 
1740A,constructive algorithms
1740A,number theory 
1739F,bitmasks
1739F,data structures
1739F,dp
1739F,string suffix structures
1739F,strings 
1739E,bitmasks
1739E,dp 
1739D,binary search
1739D,data structures
1739D,dfs and similar
1739D,graphs
1739D,greedy
1739D,trees 
1739C,combinatorics
1739C,constructive algorithms
1739C,dp
1739C,games 
1739B,constructive algorithms
1739B,greedy
1739B,math 
1739A,implementation 
1738H,data structures
1738H,strings 
1738G,constructive algorithms
1738G,dp
1738G,greedy
1738G,math 
1738F,constructive algorithms
1738F,dsu
1738F,graphs
1738F,greedy
1738F,interactive
1738F,shortest paths
1738F,trees 
1738E,combinatorics
1738E,dp
1738E,math
1738E,two pointers 
1738D,constructive algorithms
1738D,data structures
1738D,dfs and similar
1738D,dsu
1738D,graphs
1738D,trees 
1738C,dp
1738C,games
1738C,greedy
1738C,math 
1738B,constructive algorithms
1738B,greedy
1738B,math
1738B,sortings 
1738A,greedy
1738A,implementation
1738A,sortings 
1737G,binary search
1737G,data structures 
1737F,constructive algorithms
1737F,math
1737F,number theory 
1737E,combinatorics
1737E,dp
1737E,math
1737E,probabilities 
1737D,brute force
1737D,dp
1737D,graphs
1737D,greedy
1737D,implementation
1737D,shortest paths 
1737C,constructive algorithms
1737C,games
1737C,implementation
1737C,math 
1737B,binary search
1737B,implementation
1737B,math 
1737A,greedy
1737A,implementation
1737A,strings 
1736E,dp
1736E,greedy 
1736D,constructive algorithms
1736D,geometry
1736D,greedy
1736D,implementation
1736D,strings 
1736C2,binary search
1736C2,data structures
1736C2,dp
1736C2,two pointers 
1736C1,binary search
1736C1,data structures
1736C1,schedules
1736C1,two pointers 
1736B,math
1736B,number theory 
1736A,brute force
1736A,greedy
1736A,sortings 
1735F,data structures
1735F,geometry 
1735E,constructive algorithms
1735E,data structures
1735E,graph matchings
1735E,greedy 
1735D,brute force
1735D,combinatorics
1735D,data structures
1735D,hashing
1735D,math 
1735C,dfs and similar
1735C,dsu
1735C,graphs
1735C,greedy
1735C,implementation
1735C,strings 
1735B,greedy
1735B,math 
1735A,constructive algorithms
1735A,greedy
1735A,math 
1734F,bitmasks
1734F,divide and conquer
1734F,dp
1734F,math 
1734E,constructive algorithms
1734E,number theory 
1734D,data structures
1734D,dp
1734D,greedy
1734D,two pointers 
1734C,greedy
1734C,math 
1734B,constructive algorithms 
1734A,brute force
1734A,greedy
1734A,sortings 
1733E,constructive algorithms
1733E,dp
1733E,math 
1733D2,dp
1733D2,greedy 
1733D1,constructive algorithms
1733D1,greedy
1733D1,math 
1733C,constructive algorithms
1733C,sortings 
1733B,constructive algorithms
1733B,math 
1733A,greedy
1733A,sortings 
1732E,data structures
1732E,dp
1732E,math
1732E,number theory 
1732D2,brute force
1732D2,data structures
1732D2,number theory 
1732D1,brute force
1732D1,data structures
1732D1,implementation
1732D1,number theory 
1732C2,binary search
1732C2,bitmasks
1732C2,brute force
1732C2,greedy
1732C2,implementation
1732C2,two pointers 
1732C1,binary search
1732C1,bitmasks
1732C1,greedy
1732C1,two pointers 
1732B,brute force
1732B,dp
1732B,greedy
1732B,implementation 
1732A,brute force
1732A,combinatorics
1732A,constructive algorithms
1732A,implementation
1732A,math
1732A,number theory 
1731F,brute force
1731F,combinatorics
1731F,dp
1731F,fft
1731F,math 
1731E,dp
1731E,greedy
1731E,math
1731E,number theory 
1731D,binary search
1731D,brute force
1731D,data structures
1731D,dp
1731D,two pointers 
1731C,bitmasks
1731C,brute force
1731C,hashing
1731C,math
1731C,number theory 
1731B,greedy
1731B,math 
1731A,greedy
1731A,math 
1730F,bitmasks
1730F,data structures
1730F,dp 
1730E,combinatorics
1730E,data structures
1730E,divide and conquer
1730E,number theory 
1730D,constructive algorithms
1730D,strings
1730D,two pointers 
1730C,data structures
1730C,greedy
1730C,math
1730C,sortings 
1730B,binary search
1730B,geometry
1730B,greedy
1730B,implementation
1730B,math
1730B,ternary search 
1730A,data structures
1730A,greedy
1730A,sortings 
1729G,combinatorics
1729G,dp
1729G,hashing
1729G,strings
1729G,two pointers 
1729F,hashing
1729F,math 
1729E,interactive
1729E,probabilities 
1729D,greedy
1729D,sortings
1729D,two pointers 
1729C,constructive algorithms
1729C,strings 
1729B,greedy
1729B,strings 
1729A,math 
1728G,binary search
1728G,bitmasks
1728G,brute force
1728G,combinatorics
1728G,dp
1728G,math
1728G,two pointers 
1728F,flows
1728F,graph matchings
1728F,greedy 
1728E,brute force
1728E,data structures
1728E,greedy
1728E,math
1728E,number theory 
1728D,constructive algorithms
1728D,dp
1728D,games
1728D,two pointers 
1728C,data structures
1728C,greedy
1728C,sortings 
1728B,constructive algorithms
1728B,greedy 
1728A,brute force
1728A,greedy
1728A,implementation
1728A,sortings 
1726H,binary search
1726H,geometry
1726H,implementation
1726H,math 
1726G,combinatorics
1726G,data structures
1726G,greedy
1726G,sortings 
1726F,data structures
1726F,greedy
1726F,schedules
1726F,shortest paths 
1726E,combinatorics
1726E,fft
1726E,math 
1726D,brute force
1726D,constructive algorithms
1726D,dfs and similar
1726D,dsu
1726D,graphs
1726D,probabilities
1726D,trees 
1726C,data structures
1726C,dsu
1726C,graphs
1726C,greedy 
1726B,bitmasks
1726B,constructive algorithms
1726B,math 
1726A,greedy
1726A,math 
1725M,dp
1725M,graphs
1725M,shortest paths 
1725L,data structures 
1725K,data structures
1725K,dsu 
1725J,dp
1725J,trees 
1725I,combinatorics
1725I,dsu
1725I,trees 
1725H,constructive algorithms
1725H,math 
1725G,binary search
1725G,geometry
1725G,math 
1725F,bitmasks
1725F,data structures
1725F,sortings 
1725E,combinatorics
1725E,data structures
1725E,dp
1725E,math
1725E,number theory
1725E,trees 
1725D,binary search
1725D,bitmasks
1725D,math 
1725C,binary search
1725C,combinatorics
1725C,geometry
1725C,math
1725C,two pointers 
1725B,binary search
1725B,greedy
1725B,sortings 
1725A,math 
1722G,bitmasks
1722G,constructive algorithms
1722G,greedy 
1722F,dfs and similar
1722F,implementation 
1722E,brute force
1722E,data structures
1722E,dp
1722E,implementation 
1722D,greedy
1722D,sortings 
1722C,data structures
1722C,implementation 
1722B,implementation 
1722A,implementation 
1721F,brute force
1721F,constructive algorithms
1721F,dfs and similar
1721F,flows
1721F,graph matchings
1721F,graphs
1721F,interactive 
1721E,dfs and similar
1721E,dp
1721E,hashing
1721E,string suffix structures
1721E,strings
1721E,trees 
1721D,bitmasks
1721D,dfs and similar
1721D,divide and conquer
1721D,greedy
1721D,sortings 
1721C,binary search
1721C,greedy
1721C,two pointers 
1721B,implementation 
1721A,greedy
1721A,implementation 
1720E,constructive algorithms
1720E,data structures
1720E,greedy
1720E,implementation
1720E,math 
1720D2,bitmasks
1720D2,data structures
1720D2,dp
1720D2,strings
1720D2,trees 
1720D1,bitmasks
1720D1,brute force
1720D1,dp
1720D1,strings
1720D1,trees
1720D1,two pointers 
1720C,greedy
1720C,implementation 
1720B,brute force
1720B,data structures
1720B,greedy
1720B,math
1720B,sortings 
1720A,math
1720A,number theory 
1719C,binary search
1719C,data structures
1719C,implementation
1719C,two pointers 
1719B,constructive algorithms
1719B,math 
1719A,games
1719A,math 
1718F,data structures
1718F,math
1718F,number theory 
1718E,constructive algorithms
1718E,graphs
1718E,implementation
1718E,math 
1718D,data structures
1718D,graph matchings
1718D,greedy
1718D,math
1718D,trees 
1718C,data structures
1718C,greedy
1718C,math
1718C,number theory 
1718B,greedy
1718B,implementation
1718B,math
1718B,number theory 
1718A2,data structures
1718A2,dp
1718A2,greedy 
1718A1,dp
1718A1,greedy 
1717F,constructive algorithms
1717F,flows
1717F,graph matchings
1717F,graphs
1717F,implementation 
1717E,math
1717E,number theory 
1717D,combinatorics
1717D,constructive algorithms
1717D,greedy
1717D,math 
1717C,greedy 
1717B,constructive algorithms
1717B,implementation 
1717A,math
1717A,number theory 
1716F,combinatorics
1716F,dp
1716F,math
1716F,number theory 
1716E,bitmasks
1716E,data structures
1716E,dfs and similar
1716E,divide and conquer
1716E,dp 
1716D,brute force
1716D,dp
1716D,math 
1716C,data structures
1716C,dp
1716C,greedy
1716C,implementation
1716C,ternary search 
1716B,constructive algorithms
1716B,math 
1716A,greedy
1716A,math 
1715F,constructive algorithms
